tcp_id,date,OK,ERROR,author,title
A51199,1674,0,1,"Monluc, Blaise, seigneur de, 1500?-1577.","The commentaries of Messire Blaize de Montluc, mareschal of France wherein are describ'd all the combats, rencounters, skirmishes, battels, sieges, assaults, scalado's, the taking and surprizes of towns and fortresses, as also the defences of the assaulted and besieg'd : with several other signal and remarkable feats of war, wherein this great and renowned warriour was personally engag'd, in the space of fifty or threescore years that he bore arms under several kings of France : together with divers instructions, that such ought not to be ignorant of, as propose to themselves by the practice of arms to arrive at any eminent degree of honor, and prudently to carry on all the exploits of war."
A97096,1644,0,1,"Walwyn, William, 1600-1681.","The compassionate Samaritane unbinding the conscience, and powring oyle into the wounds which have beene made upon the separation: recommending their future welfare to the serious thoughts, and carefull endeavours of all who love the peace and unity of Commonwealths men, or desire the unanimous prosecution of the common enemie, or who follow our Saviours rule, to doe unto others, what they would have others doe unto them."
A81505,1641,0,1,,"The discontented conference betwixt the two great associates, William Archbishop of Canterbury, and Thomas late Earle of Strafford."
A20143,1570,0,1,Demosthenes.,"The three orations of Demosthenes chiefe orator among the Grecians, in fauour of the Olynthians, a people in Thracia, now called Romania with those his fower orations titled expressely & by name against king Philip of Macedonie: most nedefull to be redde in these daungerous dayes, of all them that loue their countries libertie, and desire to take warning for their better auayle, by example of others. Englished out of the Greeke by Thomas Wylson doctor of the ciuill lawes. After these orations ended, Demosthenes lyfe is set foorth, and gathered out of Plutarch, Lucian, Suidas, and others, with a large table, declaring all the principall matters conteyned in euerye part of this booke. Seene and allowed according to the Queenes Maiesties iniunctions."
A39767,1692,0,1,"Fleming, Robert, 1660?-1716.","Three elegies the first to the memory of Lieutenant-General Mackay, the second to the memory of my Lord Angus, only son of the Marquis of Dowglas, the third to the memory of Lieut. Collonel Fullerton : who were all three slain at the attacque at Steekerken near Enguin ... / written by Ro. Fleming."
A93557,1686,0,1,,Song at St. Martin's Feast on the birth-day of His Majesty King James II. October 14. 1686.
A10353,1593,0,1,"Rainolds, William, 1544?-1594.",A treatise conteyning the true catholike and apostolike faith of the holy sacrifice and sacrament ordeyned by Christ at his last Supper vvith a declaration of the Berengarian heresie renewed in our age: and an answere to certain sermons made by M. Robert Bruce minister of Edinburgh concerning this matter. By VVilliam Reynolde priest.
A54291,1689,0,1,A. C.,"Peppa, or, The reward of constant love a novel : done out of French : with several songs set to musick for two voices / by a young-gentlewoman."
A77110,1647,0,1,"Bostock, Robert, d. 1656.",Herod and Pilate reconciled. A new dialogue betwixt a malignant and an Independent.
A50711,1680–1689,0,1,,"The Merry discourse between two lovers, or, The Joyful meeting betwixt John and Betty ... to a new tune, or Dighby's farewell."
A01507,1579,0,1,B. G. (Bernard Garter),"A newyeares gifte dedicated to the Popes Holinesse, and all Catholikes addicted to the Sea of Rome: preferred the first day of Ianuarie, in the yeare of our Lorde God, after the course and computation of the Romanistes, one thousand, fiue hundreth, seauentie and nine, by B.G. citizen of London: in recompence of diuers singular and inestimable reliques, of late sent by the said Popes Holinesse into England, the true figures and representations whereof, are heereafter in their places dilated."
B03727,1675,0,1,,"The hunting of the hare; with her last will and testament. As 'twas performed on Bamstead Downes, by conny catchers, and their hounds. To a pleasant new tune."
A62166,1684,0,1,"Sandys, George, 1578-1644.","Anglorum speculum, or, The worthies of England in church and state alphabetically digested into the several shires and counties therein contained : wherein are illustrated the lives and characters of the most eminent persons since the conquest to this present age : also an account of the commodities and trade of each respective county and the most flourishing cities and towns therein."
A62506,1700,0,1,Author of the Carmen natalitium.,Thrænodium Britannicum a funeral poem to the memory of William Duke of Glocester / by the author of The carmen natalitium.
A24246,1693,0,1,,"An Account from Flanders of the strange and wonderful finding out at Namur the body of an ancient monk, (whole and uncorrupt in a vault) who had layn buried there above 500 years : with an account of a prophecy accidentally found in the said vault, plainly foretelling the speedy subversion of the French monarchy, by the confederate forces."
A94779,1694,0,1,"Tate, Nahum, 1652-1715.",An ode upon the ninth of January 1693/4 the first secular day since the University of Dublin's foundation by Queen Elizabeth. By Mr. Tate.
A39204,1670,0,1,T. R.,"An elegy upon the death of the Most Illustrious Princess Heneretta Maria Dutches of Orleans, &c."
A53593,1692,0,1,"Ovid, 43 B.C.-17 or 18 A.D.","Ovid's Art of love with Hero and Leander of Musaeus, from the Greek / translated by several hands."
A02428,1592,0,1,"Gyer, Nicholas.","The English phlebotomy: or, Method and way of healing by letting of blood Very profitable in this spring time for the preseruatiue intention, and most needful al the whole yeare beside, for the curatiue intention of phisick. Collected out of good & approued authors at times of leasure from his other studies, and compiled in that order that it is: by N.G."
A02779,1588,0,1,"Harvey, John, 1564-1592.","A discoursiue probleme concerning prophesies how far they are to be valued, or credited, according to the surest rules, and directions in diuinitie, philosophie, astrologie, and other learning: deuised especially in abatement of the terrible threatenings, and menaces, peremptorily denounced against the kingdoms, and states of the world, this present famous yeere, 1588, supposed the greatwonderfull, and fatall yeere of our age. By I.H. physition."
A68044,1612,0,1,"Fennor, William.","Cornu-copiæ, Pasquils night-cap: or, Antidot for the head-ache"
A25443,1698,0,1,,"Animadversions on Mr. Congreve's late answer to Mr. Collier in a dialogue between Mr. Smith and Mr. Johnson, with the characters of the present poets, and some offers towards new-modeling the stage."
A53202,1698,0,1,"Killigrew, Henry, 1613-1700.",Odes and elogies upon divine and moral subjects
A34097,1670,0,1,"Comenius, Johann Amos, 1592-1670.","A generall table of Europe, representing the present and future state thereof viz. the present governments, languages, religions, foundations, and revolutions both of governments and religions, the future mutations, revolutions, government, and religion of christendom and of the world &c. / from the prophecies of the three late German prophets, Kotterus, Christina, and Drabricius, &c., all collected out of the originals, for the common use and information of the English."
A63962,1700,0,1,"Tutchin, John, 1661?-1707.",The foreigners. Part I a poem.
A39069,1679,0,1,,"An Elegie on the death of that late incomparable poet, Robert Wild, D.D. who departed this life August the 12th, 1679."
A46057,1686,0,1,"Préchac, Jean de, 1647?-1720.","The illustrious lovers, or, Princely adventures in the courts of England and France containing sundry transactions relating to love intrigues, noble enterprises, and gallantry : being an historical account of the famous loves of Mary sometimes Queen of France, daughter to Henry the 7th, and Charles Brandon the renown'd Duke of Suffolk : discovering the glory and grandeur of both nations / written original in French, and now done into English."
A58064,1672,0,1,"Rapin, René, 1621-1687.",Of gardens four books first written in Latine verse by Renatus Rapinus ; and now made English by J.E.
A52081,1698,0,1,"Marsin, M.","The first book, a clear and brief explanation upon the chief points of the New Testament ... by M. Marsin."
A72185,1554,0,1,Godfridus.,"Here begynneth the boke of knowledge of thynges vnknowen aperteynynge to astronomye with certayne necessarye rules, and certayne speres contaynyng herein compyled by Godfridus super Palladum de agricultura Anglicatum."
A42914,1678–1680,0,1,,"The godly maid of Leicester Being a true relation of Elizabeth Stretton, who lying upon her death-bed, was wonderfully delivered from the temptations of Satan: worthy the noting of all that would live and dye in the fear of God. The tune is, In summer time."
A93949,1651,0,1,J. S.,"An excellent comedy, called, The Prince of Priggs revels: or, The practises of that grand thief Captain James Hind, relating divers of his pranks and exploits, never heretofore published by any. Repleat with various conceits, and Tarltonian mirth, suitable to the subject. / Written by J.S."
A12064,1616,0,1,"Sharpe, Leonel, 1559-1631.","A looking-glasse for the Pope Wherein he may see his owne face, the expresse image of Antichrist. Together with the Popes new creede, containing 12. articles of superstition and treason, set out by Pius the 4. and Paul the 5. masked with the name of the Catholike faith: refuted in two dialogues. Set forth by Leonel Sharpe Doctor in Diuinitie, and translated by Edward Sharpe Bachelour in Diuinitie."
A65075,1697,0,1,"Vanbrugh, John, Sir, 1664-1726.","The relapse, or, Virtue in danger being the sequel of The fool in fashion : a comedy acted at the Theatre-Royal in Drury-Lane."
A33253,1688,0,1,"Canning, William, fl. 1686-1690.","Gesta Grayorum, or, The history of the high and mighty prince, Henry Prince of Purpoole ... who reigned and died, A.D. 1594 : together with a masque, as it was presented (by His Highness's command) for the entertainment of Q. Elizabeth, who, with the nobels of both courts, was present thereat."
A17357,1623,0,1,"Abbot, John, fl. 1623.","Iesus præfigured, or, A poëme of the holy name of Iesus in five bookes. The first, and second booke"
