tcp_id,date,OK,ERROR,author,title
A18729,1578,0,1,"Churchyard, Thomas, 1520?-1604.","A discourse of the Queenes Maiesties entertainement in Suffolk and Norffolk with a description of many things then presently seene. Deuised by Thomas Churchyarde, Gent. with diuers shewes of his own inuention sette out at Norwich: and some rehearsal of hir Highnesse retourne from progresse. Wherevnto is adioyned a commendation of Sir Humfrey Gilberts ventrous iourney."
A02836,1628,0,1,"Hayman, Robert, 1578 or 9-1631?.","Quodlibets lately come ouer from New Britaniola, old Newfound-land Epigrams and other small parcels, both morall and diuine. The first foure bookes being the authors owne: the rest translated out of that excellent epigrammatist, Mr. Iohn Owen, and other rare authors: with two epistles of that excellently wittie doctor, Francis Rablais: translated out of his French at large. All of them composed and done at Harbor-Grace in Britaniola, anciently called Newfound-Land. / By R.H. sometimes Gouernour of the plantation there."
A01209,1630,0,1,"Francis, de Sales, Saint, 1567-1622.","A treatise of the loue of God. Written in french by B. Francis de Sales Bishope and Prince of Geneua, translated into English by Miles Car priest of the English Colledge of Doway"
A64483,1684,0,1,Theocritus.,The idylliums of Theocritus with Rapin's discourse of pastorals / done into English.
A07038,1588,0,1,"Marprelate, Martin, pseud.","Oh read ouer D. Iohn Bridges, for it is worthy worke: or an epitome of the fyrste booke, of that right worshipfull volume, written against the puritanes, in the defence of the noble cleargie, by as worshipfull a prieste, Iohn Bridges, presbyter, priest or elder, doctor of Diuillitie, and Deane of Sarum Wherein the arguments of the puritans are wisely prevented, that when they come to answere M. Doctor, they must needes say some thing that hath bene spoken. Compiled for the behoofe and overthrow of the vnpreaching parsons, fyckers, and currats, that haue lernt their catechismes, and are past grace: by the reverend and worthie Martin Marprelat gentleman, and dedicated by a second epistle to the terrible priests. In this epitome, the foresaide fickers, [et]c. are very insufficiently furnished, with notable inabilitie of most vincible reasons, to answere the cauill of the puritanes. ..."
A49735,1685,0,1,"Gould, Robert, d. 1709?",The laurel a poem on the poet-laureat.
A12030,1608,0,1,"Shakespeare, William, 1564-1616.",A Yorkshire tragedy Not so new as lamentable and true. Acted by his Maiesties Players at the Globe. VVritten by VV. Shakspeare.
A78355,1677,0,1,W. C.,"Archerie reviv'd: a poetical essay, penn'd upon occasion of the intended muster of the Company of Archers in Scotland, June 11. 1677"
A15140,1586,0,1,"Whitney, Geffrey, 1548?-1601?","A choice of emblemes, and other deuises, for the moste parte gathered out of sundrie writers, Englished and moralized. And diuers newly deuised, by Geffrey Whitney. A worke adorned with varietie of matter, both pleasant and profitable: wherein those that please, maye finde to fit their fancies: bicause herein, by the office of the eie, and the eare, the minde maye reape dooble delighte throughe holsome preceptes, shadowed with pleasant deuises: both fit for the vertuous, to their incoraging: and for the wicked, for their admonishing and amendment"
A44732,1657,0,1,"Howell, James, 1594?-1666.","Londinopolis an historicall discourse or perlustration of the city of London, the imperial chamber, and chief emporium of Great Britain : whereunto is added another of the city of Westminster, with the courts of justice, antiquities, and new buildings thereunto belonging / by Jam. Howel Esq."
A44731,1657,0,1,"Howell, James, 1594?-1666.","Londinopolis, an historicall discourse or perlustration of the city of London, the imperial chamber, and chief emporium of Great Britain whereunto is added another of the city of Westminster, with the courts of justice, antiquities, and new buildings thereunto belonging / by Jam Howel, Esq."
A34907,1696,0,1,"Craig, Mungo.","A satyr against atheistical deism with the genuine character of a deist : to which is prefixt an account of Mr. Aikenhead's notions, who is now in prison for the same damnable apostacy / by Mungo Craig."
A44939,1686,0,1,"Hugo, Herman, 1588-1629.","Pia desideria, or, Divine addresses in three books : illustrated with XLVII copper-plates / written in Latine by Herm. Hugo ; Englished by Edm. Arwaker."
A26767,1685,0,1,"Bate, George, 1608-1669.","Elenchus motuum nuperorum in Anglia, or, A short historical account of the rise and progress of the late troubles in England In two parts / written in Latin by Dr. George Bates. Motus compositi, or, The history of the composing the affairs of England by the restauration of K. Charles the second and the punishment of the regicides and other principal occurrents to the year 1669 / written in Latin by Tho. Skinner ; made English ; to which is added a preface by a person of quality ..."
A26760,1661,0,1,"Batchiler, John. ca. 1615-1674.","The virgins pattern, in the exemplary life and lamented death of Mrs. Susanna Perwich, daughter of Mr. Robert Perwich, who departed this life ... July 3, 1661 published at the earn[est] request of divers that knew her well, for the use and benefit of others / by John Batchiler, a neer relation ..."
A31592,1654,0,1,,"Cabala, sive, Scrinia sacra mysteries of state & government : in letters of illustrious persons, and great agents, in the reigns of Henry the Eighth, Queen Elizabeth, K. James, and the late King Charls : in two parts : in which the secrets of Empire and publique manage of affairs are contained : with many remarkable passages no where else published."
A68435,1632,0,1,"M. M. (Matthew Mainwaring), 1561-1652.","Vienna Where in is storied, ye valorous atchieuements, famous triumphs, constant loue, greate miseries, & finall happines, of the well-deseruing, truly noble and most valiant kt, Sr Paris of Vienna, and ye most admired amiable princess, the faire Vienna."
A68430,1520,0,1,"Lydgate, John, 1370?-1451?",The vertue of [the] masse
A07554,1611,0,1,"Milles, Tho. (Thomas), 1550?-1627?","The misterie of iniquitie Plainely layd open by a lay-Christian, no profest diuine, out of truth in humanity, and rules of naturall reason. Whereby the world may see, read and vnderstand, the proud and vaine comparison of a cardinalles red-hat, and a kings golden crowne. Alwayes prouided, in reading, read all, or read nothing at all."
A38818,1648,0,1,"Ennenckel, Georgius Acacius, b. 1573.","Gymnasiarchon, or, The schoole of potentates wherein is shewn, the mutability of worldly honour / written in Latine by Acatius Evenkellius ; Englished, with some illustrations and observations, by T. N. ..."
A65181,1691,0,1,"Dunton, John, 1659-1733.","A voyage round the world, or, A pocket-library divided into several volumes ... : the whole work intermixt with essays, historical, moral, and divine, and all other kinds of learning / done into English by a lover of travels ..."
A16053,1623,0,1,"Alemán, Mateo, 1547-1614?","The rogue: or The life of Guzman de Alfarache. VVritten in Spanish by Matheo Aleman, seruant to his Catholike Maiestie, and borne in Seuill"
A51317,1681,0,1,"More, Henry, 1614-1687.","Tetractys anti-astrologica, or, The four chapters in the explanation of the grand mystery of holiness which contain a brief but solid confutation of judiciary astrology, with annotations upon each chapter : wherein the wondrous weaknesses of John Butler, ... his answer called A vindication of astrology, &c. are laid open ... / by Hen. More."
A60969,1698,0,1,"Southerne, Thomas, 1660-1746.","Sir Antony Love, or, The rambling lady a comedy as it is acted at the Theatre-Royal by Their Majesties servants / written by Tho. Southerne."
A96767,1658,0,1,"Wither, George, 1588-1667.","Salt upon salt: made out of certain ingenious verses upon the late storm and the death of His Highness ensuing. By which contemplative object, occasion is taken, to offer to consideration the probable neer approaching of greater storms, and more sad consequences. / By Geo. Wither, Esquire."
A44447,1700,0,1,"Hopkins, John, fl. 1700.","Gloria· A poem, in honour of pious majesty, occasioned by the safe, happy, and much-wish'd for return of our dread soveraign lord King William. By, Mr. Hopkins."
A96760,1659,0,1,"Wither, George, 1588-1667.","The petition, and narrative of Geo. Wither Esq; concerning his many grievances and long sufferings; with a preceding addresse made to the Honourable Members of Parliament in their single capacities, to incline them to a speedy consideration of his case in Parliament. Hodie nobis, cras vobis."
A29861,1646,0,1,"Browne, Thomas, Sir, 1605-1682.","Pseudodoxia epidemica, or, Enquiries into very many received tenents and commonly presumed truths by Thomas Browne."
A12821,1611,0,1,"Stafford, Anthony.","Staffords Niobe: or His age of teares A treatise no lesse profitable, and comfortable, then the times damnable. Wherein deaths visard is pulled off, and her face discouered not to be so fearefull as the vulgar makes it: and withall it is shewed that death is only bad to the bad, good to the good."
A17946,1584,0,1,"Caradoc, of Llancarvan, d. 1147?","The historie of Cambria, now called Wales: a part of the most famous yland of Brytaine, written in the Brytish language aboue two hundreth yeares past: translated into English by H. Lhoyd Gentleman: corrected, augmented, and continued out of records and best approoued authors, by Dauid Powel Doctor in diuinitie"
A50841,1698,0,1,"Milbourne, Luke, 1649-1720.",Notes on Dryden's Virgil in a letter to a friend : with an essay on the same poet / by Mr. Milbourne.
A51007,1695,0,1,"Misson, Maximilien, 1650?-1722.","A new voyage to Italy with a description of the chief towns, churches, tombs, libraries, palaces, statues, and antiquities of that country : together with useful instructions for those who shall travel thither / by Maximilian Mission ; done into English and adorned with figures."
A07319,1633,0,1,"May, Edward, Gent.","Epigrams diuine and morall. By Edvv. May, Gent"
A06150,1613,0,1,"Beaumont, Francis, 1584-1616.","The masque of the Inner Temple and Grayes Inne Grayes Inne and the Inner Temple, presented before his Maiestie, the Queenes Maiestie, the Prince, Count Palatine and the Lady Elizabeth their Highnesses, in the Banquetting house at White-hall on Saturday the twentieth day of Februarie, 1612."
A03505,1624,0,1,"Passe, Willem van de, 1598-ca. 1637, engraver.",The crowne of all Homers workes Batrachomyomachia or the battaile of frogs and mise. His hymn's - and - epigrams translated according to ye. originall by George Chapman
A65734,1684,0,1,D. W. (Dorothy White),"A visitation of love, sent unto all: that those that do not see, may see, and return out of the fall. By Dorothy White"
A26780,1698,0,1,"Henry, Matthew, 1662-1714.","An account of the life and death of Mr. Philip Henry, minister of the gospel near Whitechurch in Shropshire, who dy'd June 24, 1696, in the sixty fifth year of his age"
A14160,1598,0,1,"Tyro, T.",Tyros roring Megge Planted against the walles of melancholy. One booke cut into two decads.
A53644,1682,0,1,"Ovid, 43 B.C.-17 or 18 A.D.","Two essays the former, Ovid De arte amandi, or, The art of love, the first book, the later Hero and Leander of Musaeus from the Greek / by a well-wisher to the mathematicks."
